Record start time	t (s)	P0 (Pa)	P1 (Pa)	P2 (Pa)	P3 (Pa)	P4 (Pa)	P5 (Pa)	P6 (Pa)
								
20/01/2022 16:46:21	0	-40.18	-82.40245	-76.8227	-82.83725	-42.62975	-8.80625	-68.99375
21/01/2022 16:46:21	1	-67.5156	-160.3019	-151.9915	-161.9009	-81.6267	-8.3288	-130.8635
22/01/2022 16:46:21	2	-53.676	-155.6502	-151.2138	-159.4153	-79.2174	1.2862	-124.2551
23/01/2022 16:46:21	3	-38.8265	-147.8611	-147.7979	-154.0542	-75.6617	10.8773	-115.358
24/01/2022 16:46:21	4	-24.0912	-138.9537	-144.022	-148.2033	-72.3816	19.8527	-105.9444
25/01/2022 16:46:21	5	-9.562	-129.1581	-140.105	-142.493	-69.7041	28.1832	-96.5056
26/01/2022 16:46:21	6	4.8291	-118.5499	-136.4018	-137.2698	-67.3634	36.1923	-86.9726
27/01/2022 16:46:21	7	17.5565	-107.6159	-132.6604	-132.8008	-66.412	42.0279	-78.4047
28/01/2022 16:46:21	8	28.3665	-96.9381	-129.756	-129.9294	-67.5869	45.3107	-71.4603
29/01/2022 16:46:21	9	38.1227	-87.0162	-127.8359	-128.6224	-69.8269	47.7379	-66.0028
30/01/2022 16:46:21	10	47.1658	-74.51	-123.0764	-125.0487	-71.0677	48.797	-59.6164
31/01/2022 16:46:21	11	55.1924	-63.5902	-120.4815	-123.8062	-73.979	48.9232	-55.4577
01/02/2022 16:46:21	12	60.3411	-53.9265	-118.804	-123.4802	-78.0297	46.1303	-53.236
02/02/2022 16:46:21	13	64.9148	-45.7226	-119.3838	-125.5124	-83.4758	42.6573	-52.9546
03/02/2022 16:46:21	14	67.5594	-36.5097	-118.0199	-125.9325	-88.3711	36.9529	-52.9343
04/02/2022 16:46:21	15	68.8237	-29.4453	-118.3626	-127.7853	-94.0856	30.2357	-54.8156
05/02/2022 16:46:21	16	69.4705	-21.8129	-117.3641	-128.5677	-99.0668	22.7826	-56.4951
06/02/2022 16:46:21	17	69.7604	-14.8274	-117.0014	-130.2254	-104.366	14.8641	-58.587
07/02/2022 16:46:21	18	68.6466	-8.8653	-116.6553	-131.6859	-108.9708	6.164	-60.7778
08/02/2022 16:46:21	19	68.2187	-2.6067	-115.8567	-132.6178	-112.4457	-1.6662	-61.8932
09/02/2022 16:46:21	20	66.8956	3.4795	-114.2557	-132.8236	-115.3475	-10.1906	-62.7684
10/02/2022 16:46:21	21	65.5036	9.1304	-112.9038	-133.8201	-118.9664	-19.1026	-63.9691
11/02/2022 16:46:21	22	62.6992	14.3159	-109.9112	-133.8856	-121.8606	-28.8693	-64.4568
12/02/2022 16:46:21	23	60.4362	19.5588	-106.7651	-134.5198	-125.0032	-38.3046	-64.7613
13/02/2022 16:46:21	24	57.7922	25.1561	-100.5093	-132.6429	-125.6587	-46.8072	-63.3515
14/02/2022 16:46:21	25	56.6161	32.084	-92.3918	-129.8179	-125.4965	-54.3616	-61.0983
15/02/2022 16:46:21	26	52.8164	36.2429	-85.7321	-128.2996	-126.2298	-63.3143	-61.1521
16/02/2022 16:46:21	27	47.9804	39.1138	-79.5305	-127.2582	-127.1762	-72.3603	-62.3113
17/02/2022 16:46:21	28	42.1583	40.9666	-74.1184	-127.356	-128.9106	-81.9016	-64.7789
18/02/2022 16:46:21	29	36.3622	42.5736	-67.9819	-126.2537	-129.1829	-89.9788	-66.8753
19/02/2022 16:46:21	30	30.2055	43.9679	-62.0373	-125.4992	-129.4272	-97.8634	-69.5553
20/02/2022 16:46:21	31	22.542	43.6056	-57.0631	-125.1474	-129.4421	-105.2695	-73.0205
21/02/2022 16:46:21	32	13.3793	41.4605	-53.4519	-125.7261	-129.7076	-112.4276	-77.6055
22/02/2022 16:46:21	33	2.658	37.5266	-52.4358	-128.8871	-131.9603	-120.8506	-84.4415
23/02/2022 16:46:21	34	-8.8655	32.421	-51.5295	-131.377	-133.098	-127.7373	-90.9389
24/02/2022 16:46:21	35	-19.4453	27.106	-51.317	-133.7259	-133.6965	-132.6042	-96.6386
25/02/2022 16:46:21	36	-31.6374	19.1066	-53.849	-137.8496	-135.0929	-137.6375	-104.0302
26/02/2022 16:46:21	37	-43.0654	12.1423	-54.0334	-139.3844	-134.5765	-140.8078	-109.2002
27/02/2022 16:46:21	38	-54.3687	5.5208	-54.0961	-141.0292	-134.4166	-143.8518	-114.2523
28/02/2022 16:46:21	39	-62.1963	0.7744	-50.9853	-136.098	-127.1197	-139.7874	-114.4993
01/03/2022 16:46:21	40	-67.7339	-3.4236	-47.5694	-128.3528	-114.8555	-130.196	-112.0499
02/03/2022 16:46:21	41	-75.0446	-161.86	-153.0346	-162.4479	-77.0673	-9.4655	-132.1432
03/03/2022 16:46:21	42	-60.5255	-155.5733	-149.8897	-157.4928	-72.2089	1.187	-123.3554
04/03/2022 16:46:21	43	-44.8802	-148.7901	-147.117	-153.1794	-68.1787	12.2966	-114.7904
05/03/2022 16:46:21	44	-30.243	-141.5862	-144.2177	-148.3836	-64.9416	21.8289	-106.2082
06/03/2022 16:46:21	45	-15.1813	-133.6768	-141.5861	-143.8114	-61.9113	31.559	-97.1867
07/03/2022 16:46:21	46	-0.3359	-122.6668	-136.4631	-136.9722	-58.2907	40.0144	-86.4557
08/03/2022 16:46:21	47	14.2169	-111.5861	-132.0124	-131.3566	-55.6728	48.0378	-76.3837
09/03/2022 16:46:21	48	26.9238	-100.147	-127.5172	-126.3172	-54.4643	53.7689	-67.2612
10/03/2022 16:46:21	49	38.1969	-89.6689	-124.6345	-123.5522	-55.149	57.8593	-59.8437
11/03/2022 16:46:21	50	48.5648	-78.8599	-121.5946	-121.3482	-56.792	60.7	-53.4342
12/03/2022 16:46:21	51	58.2792	-66.7216	-117.386	-118.5075	-58.4636	62.4252	-47.0828
13/03/2022 16:46:21	52	66.1078	-55.6164	-114.2131	-116.9449	-61.2548	62.3817	-42.4913
14/03/2022 16:46:21	53	72.171	-44.3475	-110.553	-115.0573	-64.0653	60.4983	-38.6738
15/03/2022 16:46:21	54	76.9216	-34.4	-108.7423	-115.2603	-68.4719	57.1161	-36.9315
16/03/2022 16:46:21	55	80.5959	-25.7628	-109.0906	-117.9743	-74.9402	52.0564	-37.522
17/03/2022 16:46:21	56	81.4776	-17.7	-107.5982	-118.5884	-80.0542	45.0098	-38.591
18/03/2022 16:46:21	57	82.7624	-9.5656	-106.5142	-119.9975	-85.7965	37.7026	-40.2759
19/03/2022 16:46:21	58	82.5845	-2.0194	-104.6203	-120.5609	-90.5725	29.5236	-41.9009
20/03/2022 16:46:21	59	83.1256	5.5	-103.0056	-121.3435	-94.5136	22.1147	-42.875
21/03/2022 16:46:21	60	82.4638	12.0072	-101.8161	-122.4502	-98.5787	13.6934	-44.1746
22/03/2022 16:46:21	61	81.1512	18.3223	-100.055	-122.8507	-102.0594	4.8351	-45.2138
23/03/2022 16:46:21	62	79.4682	24.1643	-97.9915	-123.2315	-105.6172	-4.3019	-46.1049
24/03/2022 16:46:21	63	77.1746	29.9529	-94.5596	-122.9738	-108.738	-13.9081	-46.3242
25/03/2022 16:46:21	64	75.2274	35.6571	-91.0201	-123.2439	-112.0661	-23.3479	-46.4055
26/03/2022 16:46:21	65	71.7952	40.4009	-86.5214	-123.3539	-115.2836	-33.7074	-46.7077
27/03/2022 16:46:21	66	68.7599	45.5414	-79.6538	-121.3432	-116.3454	-42.5211	-45.9055
28/03/2022 16:46:21	67	65.4772	50.3178	-72.466	-119.5202	-117.3248	-51.3477	-45.8254
29/03/2022 16:46:21	68	62.0497	54.912	-65.005	-117.867	-118.3733	-60.2348	-46.3758
30/03/2022 16:46:21	69	55.3691	56.051	-59.1545	-117.1863	-119.7215	-69.8462	-49.0714
31/03/2022 16:46:21	70	50.2304	58.612	-52.4822	-116.1594	-120.4721	-78.0834	-51.1205
01/04/2022 16:46:21	71	44.0088	60.1443	-45.6569	-114.4534	-120.1446	-85.5055	-53.3832
02/04/2022 16:46:21	72	35.89	59.4872	-41.7126	-115.6713	-121.9869	-94.2801	-58.2966
03/04/2022 16:46:21	73	26.3929	57.1305	-38.0445	-116.0814	-122.393	-101.6598	-63.2404
04/04/2022 16:46:21	74	15.3673	52.7109	-36.7131	-118.2388	-123.9567	-109.3913	-69.7886
05/04/2022 16:46:21	75	2.8256	46.6738	-37.4311	-122.6563	-127.2474	-118.2051	-78.1775
06/04/2022 16:46:21	76	-8.3791	40.9099	-38.4258	-126.5739	-129.4396	-124.6586	-85.4491
07/04/2022 16:46:21	77	-20.4525	32.8154	-40.4523	-129.6047	-129.8344	-128.9297	-92.336
08/04/2022 16:46:21	78	-33.296	24.8794	-42.1478	-133.294	-131.4981	-134.485	-99.6029
09/04/2022 16:46:21	79	-44.8146	18.0232	-42.4839	-135.1162	-131.4045	-137.7811	-105.029
10/04/2022 16:46:21	80	-55.4338	10.6124	-42.626	-134.8589	-129.4927	-138.4656	-108.76
11/04/2022 16:46:21	81	-65.6883	3.5008	-42.61	-134.3087	-127.5621	-138.4972	-112.026
12/04/2022 16:46:21	82	-69.0419	-157.4888	-151.198	-158.1806	-68.5601	-1.3437	-125.2799
13/04/2022 16:46:21	83	-53.5381	-150.6519	-147.5926	-152.9865	-63.0481	10.3932	-115.8542
14/04/2022 16:46:21	84	-37.7082	-143.4055	-144.3035	-147.9205	-58.0959	22.0129	-106.3958
15/04/2022 16:46:21	85	-22.6371	-136.0972	-141.4748	-143.1788	-54.3194	32.3101	-97.4528
16/04/2022 16:46:21	86	-7.3337	-127.1315	-137.7144	-137.6184	-50.5157	42.0391	-87.3785
17/04/2022 16:46:21	87	7.7936	-116.3229	-132.6293	-131.1327	-46.8191	50.9932	-76.6004
18/04/2022 16:46:21	88	22.5074	-104.8229	-127.5466	-125.1162	-44.0063	59.06	-66.0224
19/04/2022 16:46:21	89	36.2835	-93.5346	-123.0641	-120.209	-42.1961	66.1278	-56.3293
20/04/2022 16:46:21	90	48.5097	-81.3199	-118.1347	-115.7488	-41.9867	70.7252	-47.4723
21/04/2022 16:46:21	91	58.1775	-70.7391	-114.7985	-113.3836	-43.6689	72.9573	-40.8753
22/04/2022 16:46:21	92	67.357	-59.0239	-110.4457	-110.4202	-45.2374	74.3765	-34.3961
23/04/2022 16:46:21	93	75.7842	-46.9395	-106.0278	-107.9704	-47.4471	74.8248	-28.8184
24/04/2022 16:46:21	94	83.3427	-34.8328	-102.0233	-106.3369	-50.4084	74.1342	-24.2754
25/04/2022 16:46:21	95	88.8035	-23.7121	-98.7889	-105.7034	-54.2626	71.2659	-21.4773
26/04/2022 16:46:21	96	91.7189	-14.0834	-96.7308	-106.2808	-59.2669	65.8939	-20.8288
27/04/2022 16:46:21	97	93.2685	-6.4928	-96.9218	-109.231	-66.1922	58.9793	-22.7242
28/04/2022 16:46:21	98	93.6617	1.3883	-95.9035	-111.4135	-73.0641	50.5932	-24.972
29/04/2022 16:46:21	99	93.6137	9.1185	-93.6772	-112.1409	-78.1411	42.4331	-26.5056
30/04/2022 16:46:21	100	93.1422	16.1333	-92.4778	-114.1611	-83.6556	33.584	-28.4913
01/05/2022 16:46:21	101	91.0126	22.0323	-90.3796	-114.4404	-87.3887	24.4537	-29.8946
02/05/2022 16:46:21	102	90.8511	29.0221	-88.5493	-115.1914	-91.3214	16.2216	-30.6788
03/05/2022 16:46:21	103	89.6912	35.6841	-85.3238	-114.4303	-94.2573	7.627	-30.8561
04/05/2022 16:46:21	104	87.7696	41.7683	-82.3586	-114.8691	-98.5977	-2.4335	-31.4313
05/05/2022 16:46:21	105	86.135	48.0783	-77.8034	-114.1232	-101.552	-11.6243	-30.9553
06/05/2022 16:46:21	106	83.5901	53.8384	-71.7792	-112.2813	-103.4149	-20.7145	-30.1139
07/05/2022 16:46:21	107	81.2344	59.3782	-65.6865	-111.1128	-105.5849	-29.7133	-29.7231
08/05/2022 16:46:21	108	77.6502	63.7848	-59.9257	-111.0971	-108.7647	-39.9239	-30.9722
09/05/2022 16:46:21	109	73.0807	67.2563	-53.1074	-110.0008	-110.5841	-49.5213	-32.4809
10/05/2022 16:46:21	110	66.6135	68.8613	-46.8337	-109.2633	-112.3989	-59.4653	-35.2964
11/05/2022 16:46:21	111	60.4324	70.5316	-40.5098	-108.5679	-113.9134	-68.5482	-38.2919
12/05/2022 16:46:21	112	53.7594	71.9211	-33.8331	-107.4754	-114.6485	-76.8382	-41.3525
13/05/2022 16:46:21	113	46.7823	72.884	-27.7951	-106.8382	-115.2368	-84.5604	-44.983
14/05/2022 16:46:21	114	37.0492	70.5656	-24.4665	-107.8952	-116.6277	-92.7636	-50.8223
15/05/2022 16:46:21	115	26.3692	67.0092	-22.5682	-110.1126	-118.6586	-100.8838	-57.5814
16/05/2022 16:46:21	116	12.8988	59.6943	-23.7021	-114.1125	-121.72	-109.3871	-66.1817
17/05/2022 16:46:21	117	1.7936	53.7235	-25.0403	-118.1387	-123.9938	-115.7915	-73.6075
18/05/2022 16:46:21	118	-9.8468	46.4163	-26.2367	-120.4899	-124.1138	-120.1761	-80.136
19/05/2022 16:46:21	119	-22.6765	38.6489	-28.494	-125.1229	-126.5561	-126.5946	-88.2439
20/05/2022 16:46:21	120	-34.5111	30.6447	-29.5071	-126.3916	-125.8112	-129.3493	-93.7772
21/05/2022 16:46:21	121	-46.2767	22.3143	-30.823	-127.5188	-125.2217	-131.5691	-99.0576
22/05/2022 16:46:21	122	-57.5517	14.2157	-32.07	-128.298	-124.4863	-133.0925	-103.6798
23/05/2022 16:46:21	123	-65.0646	-155.8261	-151.5085	-156.1449	-61.4473	5.7752	-120.676
24/05/2022 16:46:21	124	-49.0519	-147.6298	-146.6354	-149.5172	-55.0157	17.6662	-109.9623
25/05/2022 16:46:21	125	-32.6843	-140.0539	-143.1245	-144.0909	-49.1946	30.1047	-99.6765
26/05/2022 16:46:21	126	-17.2745	-131.6228	-139.2726	-138.3545	-44.6365	40.5369	-89.7147
27/05/2022 16:46:21	127	-0.8869	-121.4314	-134.2896	-131.8488	-39.7791	51.4536	-78.5478
28/05/2022 16:46:21	128	14.2115	-111.5591	-129.9963	-126.2832	-36.4392	60.6224	-68.2049
29/05/2022 16:46:21	129	29.0656	-99.8349	-124.2857	-119.7257	-33.0547	68.9062	-57.0225
30/05/2022 16:46:21	130	44.0404	-86.8458	-117.7593	-113.0952	-29.9544	76.8503	-45.6421
31/05/2022 16:46:21	131	55.9874	-74.9237	-112.4258	-108.1869	-29.2843	81.4789	-36.3974
01/06/2022 16:46:21	132	66.482	-63.3862	-107.9896	-104.9624	-30.3853	84.3751	-28.7582
02/06/2022 16:46:21	133	75.7863	-50.9234	-102.5981	-101.4057	-31.8813	85.6334	-21.6069
03/06/2022 16:46:21	134	84.7878	-38.6006	-97.8711	-98.9725	-34.0629	86.6165	-15.5138
04/06/2022 16:46:21	135	91.7831	-26.7237	-93.768	-97.6671	-37.5399	85.3201	-11.0183
05/06/2022 16:46:21	136	96.7865	-16.395	-91.3846	-98.3362	-42.4754	82.0233	-8.825
06/06/2022 16:46:21	137	98.3435	-7.3741	-89.6169	-99.8376	-48.8885	75.0595	-9.1522
07/06/2022 16:46:21	138	99.5161	0.6273	-89.0228	-102.5164	-55.9753	67.6814	-10.7808
08/06/2022 16:46:21	139	100.6075	9.0958	-87.279	-104.2742	-62.2466	60.1558	-12.1656
09/06/2022 16:46:21	140	99.27	15.3039	-86.7497	-107.2438	-69.3648	50.6115	-15.3106
10/06/2022 16:46:21	141	97.8452	22.3213	-84.2455	-108.1384	-74.4074	41.257	-17.1151
11/06/2022 16:46:21	142	95.5069	27.7556	-83.5099	-110.6662	-80.5511	30.9923	-19.8299
12/06/2022 16:46:21	143	95.7933	35.5453	-81.0234	-111.3225	-84.9905	22.5669	-20.4817
13/06/2022 16:46:21	144	93.2571	40.8915	-78.9842	-111.9871	-89.8031	12.3626	-22.0703
14/06/2022 16:46:21	145	90.1244	46.2528	-75.6754	-111.8414	-94.1187	1.7367	-22.8427
15/06/2022 16:46:21	146	90.8854	54.8374	-69.0681	-109.1372	-95.5977	-5.3843	-20.4092
16/06/2022 16:46:21	147	90.2313	62.6338	-61.0888	-105.396	-96.2719	-13.0351	-17.9799
17/06/2022 16:46:21	148	88.5645	68.7996	-54.8447	-104.1432	-98.8307	-21.9054	-17.5521
18/06/2022 16:46:21	149	85.2315	73.6023	-47.3011	-101.6334	-99.8152	-30.5583	-17.5673
19/06/2022 16:46:21	150	81.3363	77.5171	-40.376	-100.3097	-101.4791	-39.4933	-18.8293
20/06/2022 16:46:21	151	76.8228	80.8815	-33.4034	-99.2774	-103.1746	-48.4561	-20.9446
21/06/2022 16:46:21	152	71.1865	83.2083	-27.1798	-99.1846	-105.5442	-57.7695	-24.2094
22/06/2022 16:46:21	153	63.6016	83.7805	-21.7396	-99.6797	-108.1971	-67.5447	-28.8778
23/06/2022 16:46:21	154	54.6732	82.7054	-16.503	-99.1635	-109.3015	-75.9071	-33.6469
24/06/2022 16:46:21	155	45.3888	81.2777	-12.4674	-99.9982	-111.1189	-84.3834	-39.4271
25/06/2022 16:46:21	156	35.3668	78.3645	-9.4278	-100.7136	-112.0231	-91.5633	-45.3532
26/06/2022 16:46:21	157	22.4455	72.0757	-10.7886	-106.0122	-116.6422	-101.4416	-54.8025
27/06/2022 16:46:21	158	11.4818	66.0116	-12.448	-110.2465	-118.9672	-107.6981	-62.4878
28/06/2022 16:46:21	159	0.0899	59.6529	-12.4606	-111.9978	-118.9575	-112.3433	-68.7063
29/06/2022 16:46:21	160	-11.6084	52.8421	-13.4284	-114.8792	-119.7631	-117.0531	-75.3965
30/06/2022 16:46:21	161	-24.6224	43.6213	-15.7309	-117.2763	-120.1746	-121.0859	-82.3359
01/07/2022 16:46:21	162	-37.2388	34.7704	-18.1879	-120.0829	-121.1303	-125.0031	-89.1506
02/07/2022 16:46:21	163	-49.6507	24.8805	-21.0557	-121.5374	-120.8114	-127.07	-94.8364
03/07/2022 16:46:21	164	-60.7203	-151.9095	-149.575	-151.756	-53.4802	12.3992	-114.3594
04/07/2022 16:46:21	165	-45.1295	-145.1871	-146.1796	-146.4956	-46.9437	25.0218	-104.4519
05/07/2022 16:46:21	166	-28.3491	-135.7834	-140.7395	-139.1676	-40.3999	37.0349	-92.6931
06/07/2022 16:46:21	167	-11.8092	-126.9983	-136.5875	-133.3516	-35.0438	48.9282	-82.0375
07/07/2022 16:46:21	168	4.7765	-116.6971	-131.5581	-126.764	-29.8733	60.1419	-70.5783
08/07/2022 16:46:21	169	19.7366	-105.5365	-125.5891	-119.5576	-25.6681	68.9427	-59.156
09/07/2022 16:46:21	170	34.8668	-93.1499	-118.8118	-112.1797	-21.7507	77.376	-47.2589
10/07/2022 16:46:21	171	49.9184	-80.8164	-112.509	-105.7498	-18.3019	85.9151	-35.7718
11/07/2022 16:46:21	172	63.0951	-68.2146	-106.478	-100.4456	-17.0484	91.6606	-25.5253
12/07/2022 16:46:21	173	73.6897	-56.7232	-101.7305	-97.1359	-18.1133	94.601	-17.5911
13/07/2022 16:46:21	174	82.476	-45.1116	-97.1766	-94.7681	-20.8447	95.1371	-11.1294
14/07/2022 16:46:21	175	89.3366	-33.0746	-91.6528	-91.8088	-23.547	93.9237	-5.3989
15/07/2022 16:46:21	176	96.2041	-21.7406	-87.9736	-91.1996	-27.5446	92.5679	-1.1097
16/07/2022 16:46:21	177	99.6369	-12.3939	-86.0811	-92.8475	-33.9241	87.615	0.0464
17/07/2022 16:46:21	178	101.6052	-4.4323	-86.1608	-96.7024	-41.9373	80.9255	-1.0029
18/07/2022 16:46:21	179	102.7037	4.502	-83.7115	-97.8373	-47.9727	73.7261	-1.564
19/07/2022 16:46:21	180	101.842	11.4307	-83.0357	-100.8219	-55.5781	64.5394	-4.2443
20/07/2022 16:46:21	181	100.9781	18.1896	-82.0341	-103.8345	-62.8382	55.2522	-7.0484
21/07/2022 16:46:21	182	99.6036	25.1315	-79.8883	-105.7766	-69.0015	45.5858	-9.3323
22/07/2022 16:46:21	183	99.5709	33.8318	-74.593	-103.9336	-71.5289	37.9657	-8.7752
23/07/2022 16:46:21	184	94.9732	36.8039	-77.0729	-110.2098	-81.8089	24.2881	-14.4995
24/07/2022 16:46:21	185	89.4865	39.5323	-77.1627	-113.2975	-89.5997	11.1497	-18.7286
25/07/2022 16:46:21	186	93.8048	52.1251	-67.2134	-106.644	-87.8486	7.3542	-12.7985
26/07/2022 16:46:21	187	93.1416	59.8099	-60.1926	-103.1171	-89.1649	-0.4181	-10.6835
27/07/2022 16:46:21	188	85.9312	60.6657	-60.4579	-108.1309	-98.7968	-15.7418	-16.1376
28/07/2022 16:46:21	189	85.5796	68.2407	-52.1642	-104.5451	-99.4566	-22.8382	-14.0954
29/07/2022 16:46:21	190	89.017	79.8871	-38.5425	-96.3911	-95.4261	-25.844	-8.3167
30/07/2022 16:46:21	191	87.5584	86.5183	-28.3577	-91.8292	-94.4551	-32.2582	-7.0474
31/07/2022 16:46:21	192	82.9794	89.7853	-21.8564	-91.4161	-96.9634	-41.5347	-9.7154
01/08/2022 16:46:21	193	78.129	92.6804	-14.7109	-90.0149	-98.1205	-49.3694	-12.169
02/08/2022 16:46:21	194	72.2184	94.8875	-8.8346	-90.663	-101.052	-58.4734	-16.3813
03/08/2022 16:46:21	195	62.5322	93.3623	-4.5317	-91.6061	-104.0134	-68.2835	-22.608
04/08/2022 16:46:21	196	53.2453	91.8184	0.0526	-91.2837	-104.8472	-75.9148	-27.9863
05/08/2022 16:46:21	197	42.9528	88.8147	2.244	-93.3845	-107.3438	-84.3881	-35.0153
06/08/2022 16:46:21	198	30.8008	83.4703	2.3005	-97.1161	-110.7289	-93.2767	-43.4916
07/08/2022 16:46:21	199	18.9804	76.4363	0.041	-101.6069	-113.5029	-100.146	-51.7999
08/08/2022 16:46:21	200	7.519	70.2315	-0.5406	-104.416	-114.557	-105.7276	-58.8522
09/08/2022 16:46:21	201	-3.4465	63.45	-0.8833	-105.517	-113.5479	-108.7826	-64.4654
10/08/2022 16:46:21	202	-16.3816	54.7845	-3.1662	-108.5716	-114.7085	-113.522	-71.988
11/08/2022 16:46:21	203	-29.4294	44.9094	-6.3285	-111.2126	-115.4389	-117.2804	-78.9698
12/08/2022 16:46:21	204	-43.3931	33.9936	-10.7694	-114.9721	-117.4947	-121.7654	-86.8062
13/08/2022 16:46:21	205	-57.2243	-148.944	-148.3004	-147.9742	-46.0294	18.5258	-108.8343
14/08/2022 16:46:21	206	-41.3569	-141.7275	-144.4053	-142.1733	-39.0519	31.4009	-98.4179
15/08/2022 16:46:21	207	-23.9599	-132.2675	-139.11	-135.0093	-31.8578	44.4514	-86.2682
16/08/2022 16:46:21	208	-6.9083	-123.2007	-134.6918	-128.7678	-25.5412	57.2445	-74.7842
17/08/2022 16:46:21	209	9.2327	-111.5716	-127.8774	-120.4201	-19.8915	67.3922	-62.3933
18/08/2022 16:46:21	210	24.703	-100.5962	-121.9617	-113.3517	-15.0355	77.2287	-50.7221
19/08/2022 16:46:21	211	40.4255	-87.1098	-113.8412	-104.7408	-10.2077	86.2035	-37.8211
20/08/2022 16:46:21	212	55.5491	-75.0727	-107.8545	-98.8601	-7.0131	94.7924	-26.3252
21/08/2022 16:46:21	213	68.3328	-62.4689	-101.3859	-93.3746	-6.0006	99.8974	-16.0137
22/08/2022 16:46:21	214	77.5335	-51.3724	-96.3948	-90.1641	-7.9272	101.1516	-8.535
23/08/2022 16:46:21	215	85.0402	-40.4626	-91.728	-87.8552	-11.0755	100.5416	-2.3805
24/08/2022 16:46:21	216	91.9518	-30.8574	-89.4082	-88.3634	-15.862	99.5245	1.8995
25/08/2022 16:46:21	217	97.4709	-19.9923	-85.5123	-87.8763	-20.7572	96.6258	5.6274
26/08/2022 16:46:21	218	100.7124	-10.0698	-82.1519	-88.1753	-26.3258	91.6521	7.5789
27/08/2022 16:46:21	219	102.9399	-0.8171	-79.8716	-90.0369	-32.9939	85.41	7.945
28/08/2022 16:46:21	220	104.7705	8.2767	-77.3582	-91.6289	-39.1692	79.0215	7.8233
29/08/2022 16:46:21	221	106.6846	17.9347	-74.0036	-92.444	-44.5287	72.5202	7.8879
30/08/2022 16:46:21	222	108.5072	28.3563	-68.2276	-90.8618	-47.6476	66.4303	8.9344
31/08/2022 16:46:21	223	111.4422	39.8369	-61.2566	-88.3469	-49.6399	61.1005	11.0919
01/09/2022 16:46:21	224	109.8502	46.2069	-59.479	-90.9257	-56.3498	51.1183	8.7469
02/09/2022 16:46:21	225	104.8395	49.7518	-59.4204	-94.5111	-64.8264	37.8766	4.1287
03/09/2022 16:46:21	226	99.5855	52.5709	-59.8793	-98.3585	-73.7052	24.4192	-0.5014
04/09/2022 16:46:21	227	98.2873	59.2205	-56.4611	-98.637	-79.1858	14.3783	-1.0077
05/09/2022 16:46:21	228	96.986	66.1909	-50.7504	-96.65	-82.5482	5.2822	-0.2081
06/09/2022 16:46:21	229	94.8153	72.1896	-45.4102	-95.8928	-86.9422	-4.9039	-0.5116
07/09/2022 16:46:21	230	91.8874	77.3241	-38.8791	-93.7926	-89.5428	-14.1684	-0.7633
08/09/2022 16:46:21	231	91.0065	84.4836	-29.9513	-90.2946	-90.3386	-21.5245	0.3304
09/09/2022 16:46:21	232	87.801	89.2726	-22.1417	-88.513	-92.3617	-30.161	-0.8786
10/09/2022 16:46:21	233	83.4296	93.2142	-14.5416	-87.419	-94.8652	-39.2753	-3.2891
11/09/2022 16:46:21	234	82.3063	99.9773	-3.4495	-82.024	-92.4301	-43.334	-2.1814
12/09/2022 16:46:21	235	76.3778	101.9002	2.3368	-82.3075	-95.0367	-51.8111	-6.4578
13/09/2022 16:46:21	236	68.451	101.6895	6.8926	-82.9175	-97.5063	-60.362	-11.9478
14/09/2022 16:46:21	237	59.9746	101.4156	11.1055	-84.3615	-100.4645	-69.3767	-18.1498
15/09/2022 16:46:21	238	49.5489	98.3703	13.2464	-86.5749	-103.2531	-78.0174	-25.4195
16/09/2022 16:46:21	239	37.1257	92.6461	13.5868	-89.3393	-105.896	-86.3921	-33.666
17/09/2022 16:46:21	240	25.8408	86.078	12.2644	-92.5363	-107.5707	-92.3377	-41.1914
18/09/2022 16:46:21	241	14.8698	80.2774	11.8066	-95.3319	-108.6845	-97.737	-48.1097
19/09/2022 16:46:21	242	3.3133	73.116	10.668	-97.5615	-108.9499	-102.08	-54.8628
20/09/2022 16:46:21	243	-9.3579	64.6676	8.352	-100.5642	-110.0316	-106.7843	-62.4205
21/09/2022 16:46:21	244	-23.2217	54.2775	4.1532	-104.6559	-112.1689	-112.0975	-70.8004
22/09/2022 16:46:21	245	-38.4094	41.5114	-2.1382	-109.47	-114.9735	-117.5177	-80.0605
23/09/2022 16:46:21	246	-55.6273	-147.6674	-148.3955	-145.3544	-39.9593	22.8997	-104.7629
24/09/2022 16:46:21	247	-39.2727	-139.5919	-143.7674	-138.6065	-31.8275	36.5137	-93.3833
25/09/2022 16:46:21	248	-20.4658	-128.9993	-137.4419	-130.7312	-23.5476	51.0658	-80.1232
26/09/2022 16:46:21	249	-3.1967	-117.9527	-130.7704	-122.3034	-16.3732	63.3188	-67.1195
27/09/2022 16:46:21	250	12.8596	-107.6119	-125.0398	-114.7897	-10.0667	74.5947	-54.9743
28/09/2022 16:46:21	251	29.0594	-95.3589	-117.6443	-106.4115	-4.346	84.8843	-42.1933
29/09/2022 16:46:21	252	44.5543	-81.9813	-109.4598	-97.8865	0.3861	93.5747	-29.3203
30/09/2022 16:46:21	253	58.9291	-69.6443	-102.9513	-91.7806	2.9722	100.9669	-18.0003
01/10/2022 16:46:21	254	71.1524	-57.7083	-96.9893	-87.0057	3.3754	105.4962	-8.1093
02/10/2022 16:46:21	255	79.699	-48.0158	-93.1757	-84.9437	0.7789	106.4206	-1.2749
